Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,CELL_DIVISION_TIME,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID45211,45211,164,185.168,112.545,207.032,29.642,17,17,3,1,None,-10921639,32920.431,32912,32886,33036,13069411,26.077,4.785,2.273E-4,0.574
ID51246,51246,164,188.913,112.906,207.086,29.811,18,18,3,1,None,-10921639,32921.199,32912,32886,33040,13069716,27.442,4.788,2.571E-4,0.617
ID54299,54299,164,176.580,113.519,206.023,30.126,19,19,3,1,None,-10921639,32919.557,32912,32883,33027,13069064,26.853,4.781,2.380E-4,0.583
ID60265,60265,164,161.337,114.586,202.897,29.011,20,20,3,1,None,-10921639,32922.123,32914,32895,33005,13070083,21.348,4.825,2.264E-4,0.698
ID57050,57050,164,156.169,114.152,199.018,28.091,21,21,3,1,None,-10921639,32922.990,32919,32890,32984,13070427,20.013,4.843,2.283E-4,0.751
ID65771,65771,164,153.552,110.108,197.388,25.957,22,22,3,1,None,-10921639,32926.776,32925,32895,32985,13071930,18.396,11.400,2.056E-4,0.736
ID62880,62880,164,140.286,110.416,195.691,26.053,23,23,3,1,None,-10921639,32925.040,32923,32896,32971,13071241,15.585,11.400,1.745E-4,0.737
ID71553,71553,164,138.487,111.280,197.080,27.748,24,24,3,1,None,-10921639,32930.141,32926,32899,32966,13073266,15.799,11.400,2.123E-4,0.885
ID68587,68587,164,139.388,111.026,198.250,26.586,25,25,3,1,None,-10921639,32924.899,32924,32889,32964,13071185,17.705,11.400,1.861E-4,0.692
ID77156,77156,164,132.511,110.412,200.392,27.132,26,26,3,1,None,-10921639,32927.194,32926,32904,32959,13072096,12.745,11.400,1.888E-4,0.976
ID74394,74394,164,139.952,110.618,201.906,27.282,27,27,3,1,None,-10921639,32926.270,32925,32898,32960,13071729,13.649,11.400,2.085E-4,1.006
ID82279,82279,164,130.675,109.223,203.057,26.571,28,28,3,1,None,-10921639,32923.980,32923,32895,32958,13070820,15.028,11.400,1.695E-4,0.743
ID79567,79567,164,135.354,109.479,204.057,26.522,29,29,3,1,None,-10921639,32926.783,32926,32894,32958,13071933,15.655,11.400,1.906E-4,0.802
ID84835,84835,164,137.224,110.456,204.720,26.210,30,30,3,1,None,-10921639,32926.627,32926,32894,32963,13071871,14.445,11.400,1.958E-4,0.893
ID19690,19690,165,125.641,106.804,101.660,14.933,0,0,3,1,None,-10921639,32936.657,32936,32914,32963,13075853,10.573,4.990,3.647E-4,2.271
ID5322,5322,165,123.703,106.156,102.115,15.189,1,1,3,1,None,-10921639,32933.184,32933,32911,32957,13074474,9.419,4.998,3.451E-4,2.412
ID13700,13700,165,133.373,105.317,102.389,15.027,2,2,3,1,None,-10921639,32940.058,32940,32915,32970,13077203,11.337,5.029,3.773E-4,2.192
ID17140,17140,165,131.636,106.419,102.768,15.101,3,3,3,1,None,-10921639,32941.275,32941,32914,32972,13077686,11.166,8.555,4.038E-4,2.381
ID11551,11551,165,136.740,107.076,103.145,15.517,4,4,3,1,None,-10921639,32941.839,32942,32910,32971,13077910,12.601,4.996,4.116E-4,2.151
ID1423,1423,165,131.681,107.883,103.468,14.868,5,5,3,1,None,-10921639,32938.325,32938,32909,32967,13076515,10.707,5.027,3.901E-4,2.399
ID9704,9704,165,126.178,107.436,103.457,14.486,6,6,3,1,None,-10921639,32932.718,32936,32894,32959,13074289,15.413,5.010,3.661E-4,1.564
ID5125,5125,165,129.139,106.324,103.398,14.808,7,7,3,1,None,-10921639,32940.058,32943,32894,32972,13077203,17.016,6.083,4.134E-4,1.600
ID41239,41239,165,139.224,107.457,102.816,14.219,8,8,3,1,None,-10921639,32940.310,32942,32897,32984,13077303,18.658,4.949,4.049E-4,1.429
ID22377,22377,165,126.560,106.557,102.833,15.405,9,9,3,1,None,-10921639,32936.622,32936,32907,32975,13075839,14.507,4.930,3.976E-4,1.805
ID38790,38790,165,149.957,105.520,103.030,15.773,10,10,3,1,None,-10921639,32943.897,32942,32906,33002,13078727,21.555,4.912,4.992E-4,1.525
ID25046,25046,165,162.793,105.265,103.357,15.468,11,11,3,1,None,-10921639,32950.778,32945,32909,33026,13081459,25.646,4.905,5.541E-4,1.423
ID32272,32272,165,160.257,106.040,103.728,15.549,12,12,3,1,None,-10921639,32946.453,32943,32904,33013,13079742,26.421,4.900,5.519E-4,1.376
ID36094,36094,165,182.339,105.943,103.790,15.967,13,13,3,1,None,-10921639,32947.499,32944,32898,33033,13080157,29.558,4.900,5.346E-4,1.191
ID27837,27837,165,157.531,105.906,103.593,15.916,14,14,3,1,None,-10921639,32942.272,32939,32901,33014,13078082,25.729,4.904,5.012E-4,1.283
ID31881,31881,165,160.380,107.134,103.212,15.809,15,15,3,1,None,-10921639,32943.620,32940,32900,33017,13078617,25.831,4.917,5.241E-4,1.336
ID47199,47199,165,161.199,107.490,100.418,15.740,16,16,3,1,None,-10921639,32931.378,32925,32895,33015,13073757,24.059,11.400,2.430E-4,0.665
ID47203,47203,165,150.985,107.526,106.443,16.005,16,16,3,1,None,-10921639,32933.060,32929,32895,33012,13074425,23.021,11.001,2.351E-4,0.673
ID44122,44122,165,164.315,108.136,99.376,16.022,17,17,3,1,None,-10921639,32934.594,32930,32894,33030,13075034,25.644,11.400,2.570E-4,0.660
ID44126,44126,165,152.629,109.484,108.269,16.037,17,17,3,1,None,-10921639,32930.330,32924,32894,33009,13073341,24.337,11.400,2.439E-4,0.660
ID50194,50194,165,161.421,105.683,99.193,15.632,18,18,3,1,None,-10921639,32936.219,32931,32897,33018,13075679,24.503,11.400,2.767E-4,0.744
ID50200,50200,165,137.791,107.634,108.916,15.903,18,18,3,1,None,-10921639,32930.655,32928,32896,33003,13073470,22.147,11.400,2.721E-4,0.809
ID53235,53235,165,162.642,107.205,100.134,15.567,19,19,3,1,None,-10921639,32933.332,32926,32899,33044,13074533,27.718,11.400,2.221E-4,0.528
ID53245,53245,165,143.652,109.440,109.005,15.930,19,19,3,1,None,-10921639,32924.615,32917,32894,33017,13071072,23.403,11.400,1.852E-4,0.521
ID59234,59234,165,147.962,108.175,100.716,15.170,20,20,3,1,None,-10921639,32932.348,32925,32902,33017,13074142,23.727,11.400,2.490E-4,0.691
ID59238,59238,165,130.872,110.031,108.614,16.061,20,20,3,1,None,-10921639,32924.416,32919,32892,32979,13070993,20.594,11.400,1.930E-4,0.617
ID55993,55993,165,166.224,107.723,101.464,13.634,21,21,3,1,None,-10921639,32938.736,32932,32897,33026,13076678,25.575,11.400,2.755E-4,0.709
ID55995,55995,165,137.511,109.620,108.990,14.567,21,21,3,1,None,-10921639,32928.544,32921,32893,32990,13072632,24.188,11.400,1.867E-4,0.508
ID64884,64884,165,160.359,107.680,102.538,13.489,22,22,3,1,None,-10921639,32937.448,32931,32899,33002,13076167,23.087,11.400,2.841E-4,0.810
ID64887,64887,165,140.627,108.611,109.477,14.549,22,22,3,1,None,-10921639,32930.020,32925,32893,32983,13073218,21.586,11.400,1.795E-4,0.547
ID61990,61990,165,147.152,107.684,103.737,13.270,23,23,3,1,None,-10921639,32934.179,32929,32902,32990,13074869,19.029,11.400,2.601E-4,0.900
ID61993,61993,165,133.911,108.675,109.760,13.858,23,23,3,1,None,-10921639,32930.715,32930,32896,32969,13073494,17.223,11.400,1.756E-4,0.671
ID70530,70530,165,147.052,109.098,110.484,14.507,24,24,3,1,None,-10921639,32935.174,32934,32893,32979,13075264,21.673,11.400,2.019E-4,0.614
ID70526,70526,165,157.867,108.083,104.317,14.135,24,24,3,1,None,-10921639,32937.962,32936,32896,33001,13076371,22.317,11.400,2.697E-4,0.796
ID67722,67722,165,170.984,107.010,105.055,14.097,25,25,3,1,None,-10921639,32944.809,32942,32900,33001,13079089,23.559,11.400,3.041E-4,0.850
ID67725,67725,165,162.229,108.055,111.072,14.444,25,25,3,1,None,-10921639,32943.270,32943,32897,32991,13078478,22.905,11.400,2.632E-4,0.757
ID76160,76160,165,169.304,106.081,105.770,13.512,26,26,3,1,None,-10921639,32948.375,32945,32903,32998,13080505,22.278,11.400,3.116E-4,0.921
ID76162,76162,165,165.518,107.703,111.391,14.209,26,26,3,1,None,-10921639,32945.539,32945,32898,32992,13079379,21.847,11.400,2.577E-4,0.777
ID73416,73416,165,167.250,106.686,106.528,13.939,27,27,3,1,None,-10921639,32940.902,32940,32896,32989,13077538,20.914,11.400,2.865E-4,0.902
ID73419,73419,165,144.053,108.347,112.027,14.680,27,27,3,1,None,-10921639,32937.071,32938,32892,32982,13076017,21.591,11.064,2.040E-4,0.622
ID81451,81451,165,193.429,106.574,107.246,13.816,28,28,3,1,None,-10921639,32954.786,32952,32901,33014,13083050,25.747,11.400,3.666E-4,0.938
ID81595,81595,165,146.714,113.006,110.082,15.533,28,28,3,1,None,-10921639,32946.254,32946,32905,32980,13079663,17.925,11.073,2.582E-4,0.949
ID78771,78771,165,188.737,105.439,107.066,13.478,29,29,3,1,None,-10921639,32954.940,32951,32907,33015,13083111,23.225,11.400,3.386E-4,0.961
ID78774,78774,165,144.758,110.145,111.204,14.603,29,29,3,1,None,-10921639,32940.254,32939,32896,33001,13077281,24.900,11.400,1.645E-4,0.435
ID83852,83852,165,169.971,106.019,106.830,12.746,30,30,3,1,None,-10921639,32948.325,32949,32894,33002,13080485,26.447,11.400,2.884E-4,0.718
ID83995,83995,165,148.330,112.321,109.875,14.460,30,30,3,1,None,-10921639,32941.738,32944,32899,32981,13077870,20.398,11.400,1.992E-4,0.643
ID19552,19552,166,115.030,58.346,105.876,13.721,0,0,3,1,None,-10921639,32932.645,32932,32910,32955,13074260,9.915,4.968,3.184E-4,2.115
ID5055,5055,166,110.325,57.584,106.034,13.665,1,1,3,1,None,-10921639,32929.123,32929,32907,32949,13072862,8.852,4.989,2.907E-4,2.162
ID13561,13561,166,117.662,57.282,106.313,14.011,2,2,3,1,None,-10921639,32935.990,32936,32910,32963,13075588,10.328,4.996,3.407E-4,2.172
ID16986,16986,166,113.391,57.639,106.705,14.079,3,3,3,1,None,-10921639,32933.559,32934,32907,32954,13074623,10.692,5.002,3.309E-4,2.038
ID11262,11262,166,115.158,58.348,106.854,14.764,4,4,3,1,None,-10921639,32935.358,32936,32904,32961,13075337,12.680,5.002,3.560E-4,1.849
ID1292,1292,166,112.627,58.791,107.310,14.310,5,5,3,1,None,-10921639,32930.844,32932,32905,32951,13073545,10.022,5.015,3.212E-4,2.110
ID9706,9706,166,115.445,58.407,107.377,13.699,6,6,3,1,None,-10921639,32932.096,32932,32907,32954,13074042,9.092,5.013,3.247E-4,2.352
ID5129,5129,166,119.893,57.491,107.152,14.014,7,7,3,1,None,-10921639,32939.330,32940,32912,32960,13076914,10.887,8.917,3.428E-4,2.074
ID41241,41241,166,118.460,58.138,106.591,14.032,8,8,3,1,None,-10921639,32939.861,32940,32911,32962,13077125,10.773,5.010,3.403E-4,2.081
ID22378,22378,166,113.501,57.783,106.252,15.080,9,9,3,1,None,-10921639,32935.118,32934,32913,32961,13075242,9.251,4.976,2.826E-4,2.012
ID38792,38792,166,119.293,56.720,106.175,15.045,10,10,3,1,None,-10921639,32940.736,32938,32914,32980,13077472,13.531,4.947,3.625E-4,1.764
ID24923,24923,166,135.789,55.599,106.462,14.183,11,11,3,1,None,-10921639,32945.562,32944,32904,32998,13079388,20.545,4.936,5.122E-4,1.642
ID32015,32015,166,130.158,55.778,106.600,14.528,12,12,3,1,None,-10921639,32937.620,32937,32897,32986,13076235,20.368,4.908,4.622E-4,1.494
ID36095,36095,166,135.801,56.292,106.419,15.452,13,13,3,1,None,-10921639,32942.625,32939,32905,32998,13078222,17.819,4.913,4.393E-4,1.623
ID27841,27841,166,124.738,56.303,106.240,15.027,14,14,3,1,None,-10921639,32935.670,32933,32905,32984,13075461,15.895,4.919,3.663E-4,1.518
ID31885,31885,166,126.329,57.252,106.337,15.137,15,15,3,1,None,-10921639,32934.451,32932,32907,32973,13074977,13.794,4.983,3.397E-4,1.621
ID47205,47205,166,106.271,55.121,108.300,15.896,16,16,3,1,None,-10921639,32922.839,32922,32898,32957,13070367,12.083,4.840,1.520E-4,0.828
ID47039,47039,166,109.915,60.546,104.046,14.030,16,16,3,1,None,-10921639,32923.463,32923,32895,32970,13070615,14.832,11.400,1.535E-4,0.681
ID44127,44127,166,104.007,55.057,109.039,16.071,17,17,3,1,None,-10921639,32922.657,32923,32894,32956,13070295,12.531,4.883,1.527E-4,0.802
ID43947,43947,166,108.591,61.913,102.982,14.657,17,17,3,1,None,-10921639,32927.181,32926,32892,32976,13072091,16.553,11.400,1.524E-4,0.606
ID50201,50201,166,103.895,53.282,109.240,15.805,18,18,3,1,None,-10921639,32922.690,32923,32900,32956,13070308,10.860,4.869,1.737E-4,1.053
ID50023,50023,166,107.332,60.484,102.637,13.270,18,18,3,1,None,-10921639,32926.086,32926,32899,32974,13071656,14.338,11.400,1.893E-4,0.869
ID53056,53056,166,111.482,61.691,103.347,13.714,19,19,3,1,None,-10921639,32924.804,32923,32895,32979,13071147,17.464,11.400,1.630E-4,0.614
ID53244,53244,166,107.302,55.410,108.978,15.439,19,19,3,1,None,-10921639,32922.393,32922,32898,32965,13070190,12.445,4.839,1.513E-4,0.801
ID59240,59240,166,107.889,56.981,110.279,15.283,20,20,3,1,None,-10921639,32920.945,32920,32900,32951,13069615,10.065,4.875,1.371E-4,0.896
ID59068,59068,166,107.009,61.906,103.918,13.605,20,20,3,1,None,-10921639,32919.219,32918,32896,32957,13068930,11.526,11.400,1.489E-4,0.850
ID55827,55827,166,111.321,61.617,105.492,12.613,21,21,3,1,None,-10921639,32921.222,32922,32894,32962,13069725,15.419,11.400,1.564E-4,0.668
ID55998,55998,166,117.605,57.614,111.146,14.152,21,21,3,1,None,-10921639,32927.015,32927,32897,32965,13072025,12.868,11.400,1.625E-4,0.832
ID64886,64886,166,110.251,61.782,106.588,13.149,22,22,3,1,None,-10921639,32923.015,32922,32904,32952,13070437,9.522,11.400,1.331E-4,0.921
ID64890,64890,166,120.087,58.563,112.161,13.821,22,22,3,1,None,-10921639,32925.353,32926,32898,32956,13071365,11.202,11.075,1.622E-4,0.953
ID61827,61827,166,109.233,62.433,108.113,12.269,23,23,3,1,None,-10921639,32918.063,32919,32893,32947,13068471,10.975,11.400,1.196E-4,0.717
ID61996,61996,166,113.465,59.033,112.829,13.453,23,23,3,1,None,-10921639,32922.882,32924,32895,32949,13070384,8.868,11.400,1.401E-4,1.040
ID70529,70529,166,115.227,63.065,109.370,13.169,24,24,3,1,None,-10921639,32925.952,32925,32908,32953,13071603,8.843,11.400,1.410E-4,1.050
ID70531,70531,166,117.830,59.410,113.462,13.803,24,24,3,1,None,-10921639,32926.194,32927,32900,32953,13071699,9.881,11.400,1.589E-4,1.059
ID67724,67724,166,120.299,61.880,110.240,13.874,25,25,3,1,None,-10921639,32928.373,32928,32905,32956,13072564,9.182,11.400,1.358E-4,0.974
ID67726,67726,166,120.386,58.417,114.116,13.896,25,25,3,1,None,-10921639,32927.511,32928,32905,32954,13072222,9.960,11.400,1.557E-4,1.030
ID76164,76164,166,119.421,58.212,114.169,13.718,26,26,3,1,None,-10921639,32928.582,32929,32903,32955,13072647,9.828,11.400,1.571E-4,1.053
ID76009,76009,166,125.947,63.481,115.526,11.878,26,26,3,1,None,-10921639,32925.516,32926,32897,32954,13071430,11.821,11.400,1.397E-4,0.778
ID73421,73421,166,109.024,58.742,114.807,14.396,27,27,3,1,None,-10921639,32922.071,32923,32895,32943,13070062,10.016,11.400,1.267E-4,0.833
ID73258,73258,166,113.539,63.876,116.139,12.733,27,27,3,1,None,-10921639,32919.587,32920,32892,32946,13069076,12.059,11.400,1.233E-4,0.673
ID81296,81296,166,139.094,63.152,116.816,12.409,28,28,3,1,None,-10921639,32932.398,32933,32894,32968,13074162,16.228,11.400,1.879E-4,0.763
ID81455,81455,166,126.938,58.150,114.800,13.841,28,28,3,1,None,-10921639,32933.431,32935,32900,32963,13074572,12.133,11.400,1.641E-4,0.890
ID78615,78615,166,142.849,62.891,116.491,11.948,29,29,3,1,None,-10921639,32933.864,32934,32901,32970,13074744,13.844,11.400,1.917E-4,0.912
ID78776,78776,166,122.638,57.953,115.361,13.415,29,29,3,1,None,-10921639,32933.877,32935,32910,32961,13074749,9.856,11.400,1.731E-4,1.157
ID83862,83862,166,125.634,59.855,121.431,11.886,30,30,3,1,None,-10921639,32930.783,32933,32902,32955,13073521,11.114,11.400,1.409E-4,0.835
ID83998,83998,166,120.018,57.985,115.026,12.964,30,30,3,1,None,-10921639,32934.733,32934,32912,32960,13075089,10.069,11.400,1.550E-4,1.013
ID20107,20107,167,166.636,47.887,205.993,21.764,0,0,3,1,None,-10921639,32945.008,32946,32907,32984,13079168,17.120,5.004,4.920E-4,1.893
ID6136,6136,167,163.681,46.922,206.382,21.682,1,1,3,1,None,-10921639,32943.264,32944,32905,32981,13078476,17.515,4.999,4.881E-4,1.835
ID14096,14096,167,176.119,46.415,206.203,21.757,2,2,3,1,None,-10921639,32951.171,32952,32903,33005,13081615,20.659,4.989,5.529E-4,1.763
ID17508,17508,167,157.934,46.977,206.457,22.257,3,3,3,1,None,-10921639,32946.270,32948,32899,32985,13079669,19.609,4.975,5.086E-4,1.708
ID12257,12257,167,164.993,47.663,207.152,22.741,4,4,3,1,None,-10921639,32948.557,32953,32893,32997,13080577,25.019,4.991,5.434E-4,1.430
ID1807,1807,167,156.782,48.586,207.646,22.363,5,5,3,1,None,-10921639,32941.977,32943,32898,32977,13077965,18.983,4.988,4.851E-4,1.683
ID10730,10730,167,158.819,48.439,207.826,21.696,6,6,3,1,None,-10921639,32944.106,32945,32901,32980,13078810,17.486,5.001,4.768E-4,1.796
ID6101,6101,167,167.386,47.757,206.748,21.610,7,7,3,1,None,-10921639,32952.733,32954,32908,32992,13082235,18.372,5.028,5.249E-4,1.882
ID41739,41739,167,164.157,48.612,204.911,21.235,8,8,3,1,None,-10921639,32954.076,32953,32916,32993,13082768,16.850,4.995,5.132E-4,2.006
ID22784,22784,167,167.236,48.846,203.952,21.474,9,9,3,1,None,-10921639,32945.199,32943,32900,32992,13079244,18.331,4.979,4.755E-4,1.709
ID39163,39163,167,184.511,47.754,204.202,21.874,10,10,3,1,None,-10921639,32950.174,32947,32898,33013,13081219,26.213,4.939,5.581E-4,1.402
ID25414,25414,167,213.951,46.322,205.211,21.689,11,11,3,1,None,-10921639,32959.768,32951,32897,33050,13085028,34.028,4.908,6.706E-4,1.298
ID33074,33074,167,218.908,46.647,206.068,21.967,12,12,3,1,None,-10921639,32954.398,32947,32893,33051,13082896,34.724,4.915,6.599E-4,1.252
ID36586,36586,167,225.172,46.424,206.160,23.117,13,13,3,1,None,-10921639,32963.003,32953,32905,33088,13086312,37.663,4.901,6.641E-4,1.162
ID28222,28222,167,211.029,46.187,205.960,22.374,14,14,3,1,None,-10921639,32952.310,32946,32892,33049,13082067,37.471,4.889,6.613E-4,1.162
ID32614,32614,167,248.184,48.133,206.449,22.148,15,15,3,1,None,-10921639,32954.020,32946,32894,33059,13082746,38.400,4.915,6.778E-4,1.163
ID47642,47642,167,213.646,48.656,209.290,22.071,16,16,3,1,None,-10921639,32938.879,32931,32889,33074,13076735,35.609,4.826,3.747E-4,0.693
ID47789,47789,167,189.985,46.554,204.083,23.124,16,16,3,1,None,-10921639,32946.438,32937,32903,33055,13079736,29.435,11.400,2.797E-4,0.626
ID44588,44588,167,228.399,49.864,211.472,22.164,17,17,3,1,None,-10921639,32937.466,32927,32885,33078,13076174,37.696,4.836,3.686E-4,0.644
ID44728,44728,167,185.027,47.021,203.338,23.213,17,17,3,1,None,-10921639,32944.811,32939,32904,33031,13079090,26.645,11.400,3.056E-4,0.755
ID50643,50643,167,194.212,47.815,212.579,22.361,18,18,3,1,None,-10921639,32934.801,32929,32886,33046,13075116,33.161,4.852,3.269E-4,0.649
ID50779,50779,167,192.301,45.146,202.913,23.357,18,18,3,1,None,-10921639,32945.267,32940,32902,33032,13079271,27.011,11.060,3.351E-4,0.817
ID53837,53837,167,184.588,46.763,202.296,23.165,19,19,3,1,None,-10921639,32943.851,32937,32906,33051,13078709,28.958,4.826,3.468E-4,0.789
ID53694,53694,167,200.040,49.399,210.598,22.053,19,19,3,1,None,-10921639,32933.280,32926,32888,33073,13074512,32.723,4.804,3.217E-4,0.647
ID59670,59670,167,201.848,50.429,211.387,22.095,20,20,3,1,None,-10921639,32932.935,32925,32888,33057,13074375,33.803,4.794,3.110E-4,0.606
ID59933,59933,167,180.554,41.446,201.975,25.487,20,20,3,1,None,-10921639,32947.549,32940,32900,33034,13080177,27.895,4.901,4.096E-4,0.967
ID56603,56603,167,209.068,51.718,213.227,21.420,21,21,3,1,None,-10921639,32949.219,32939,32892,33056,13080840,33.632,10.976,4.094E-4,0.802
ID56743,56743,167,193.803,42.227,198.549,23.656,21,21,3,1,None,-10921639,32955.537,32951,32903,33040,13083348,30.146,4.954,4.523E-4,0.989
ID65484,65484,167,165.800,43.548,197.207,21.989,22,22,3,1,None,-10921639,32939.534,32936,32897,33008,13076995,23.108,11.400,2.885E-4,0.822
ID65494,65494,167,192.730,51.755,214.657,21.465,22,22,3,1,None,-10921639,32934.577,32928,32891,33027,13075027,25.732,11.400,2.489E-4,0.637
ID62452,62452,167,203.850,55.735,214.059,19.783,23,23,3,1,None,-10921639,32930.499,32928,32886,33009,13073408,25.182,11.070,2.294E-4,0.600
ID62589,62589,167,154.279,43.644,195.252,21.544,23,23,3,1,None,-10921639,32934.554,32933,32902,32985,13075018,17.842,11.400,2.197E-4,0.811
ID71120,71120,167,169.143,44.183,195.685,21.861,24,24,3,1,None,-10921639,32942.647,32942,32903,32999,13078231,20.680,11.400,2.557E-4,0.814
ID71127,71127,167,200.356,51.717,211.964,21.441,24,24,3,1,None,-10921639,32940.892,32939,32898,33016,13077534,25.109,11.400,2.385E-4,0.626
ID68273,68273,167,168.857,42.915,197.674,22.342,25,25,3,1,None,-10921639,32946.542,32945,32900,33004,13079777,22.555,11.400,2.587E-4,0.756
ID68285,68285,167,211.711,50.537,213.972,21.602,25,25,3,1,None,-10921639,32944.340,32943,32896,33014,13078903,24.908,11.400,2.554E-4,0.675
ID76708,76708,167,181.159,42.351,199.758,22.375,26,26,3,1,None,-10921639,32950.448,32949,32900,33017,13081328,25.625,11.400,2.893E-4,0.744
ID76720,76720,167,210.996,49.649,215.825,21.651,26,26,3,1,None,-10921639,32946.184,32947,32893,33017,13079635,25.884,11.400,2.731E-4,0.695
ID74098,74098,167,170.659,42.517,201.349,23.229,27,27,3,1,None,-10921639,32946.801,32945,32911,33008,13079880,19.831,11.400,2.551E-4,0.847
ID73978,73978,167,188.078,48.598,217.653,23.107,27,27,3,1,None,-10921639,32945.922,32941,32894,33009,13079531,25.375,11.400,2.959E-4,0.768
ID82133,82133,167,205.851,41.721,202.743,23.397,28,28,3,1,None,-10921639,32960.003,32958,32915,33031,13085121,24.517,11.400,3.059E-4,0.822
